fea_ind,fea_name,group,CHR,MAPINFO,gene_set,Lasso,ENet,SGLasso,CDReg,rank,diff_loc
26059,cg02884053,712,7,158902694,VIPR2,0.0,0.0,0.0,0.0,28068,1138
26060,cg02065707,712,7,158903832,VIPR2,0.0,0.0,0.0,0.0,28069,1485
26061,cg13444538,712,7,158905317,VIPR2,0.0,0.0,0.0,0.0,28070,219
26062,cg08479516,712,7,158905536,VIPR2,0.0,0.0,0.0,0.0,28071,1574
26063,cg06878663,712,7,158907110,VIPR2,0.0,0.0,0.0,0.0,28072,1990
26064,cg17528334,712,7,158909100,VIPR2,0.0,0.0,0.0,0.0,28073,14708
26065,cg22055397,712,7,158923808,VIPR2,0.0,0.0,0.0,0.0,28074,9532
26066,cg25972205,712,7,158933340,VIPR2,0.0,0.0,0.0,0.0,28075,43
26067,cg27468941,712,7,158933383,VIPR2,0.0,0.0,0.0,0.0,28076,73
26068,cg02189017,712,7,158933456,VIPR2,0.0,0.0,0.0,0.0,28077,559
26069,cg25899922,712,7,158934015,VIPR2,0.0,0.0,0.0,0.0,28078,16
26070,cg09909417,712,7,158934031,VIPR2,0.0,0.0,0.0,0.0,28079,29
26071,cg10704491,712,7,158934060,VIPR2,0.0,0.0,0.0,0.0,28080,1587
26072,cg05144285,712,7,158935647,VIPR2,0.0,0.0,0.0,0.0,28081,861
26073,cg04525189,712,7,158936508,VIPR2,0.0,0.0,0.0,0.0,28082,30
26074,cg20830514,712,7,158936538,VIPR2,0.0,0.0,0.0,0.0,28083,94
26075,cg19814400,712,7,158936632,VIPR2,0.0,0.0,0.0,0.0,28084,107
26076,cg21038156,712,7,158936739,VIPR2,0.0,0.0,0.0,0.0,28085,368
26077,cg18349835,712,7,158937107,VIPR2,0.0,0.0,0.0,0.0,28086,387
26078,cg13794530,712,7,158937494,VIPR2,0.0,0.0,0.03435775521607807,0.0,28087,116
26079,cg03976877,712,7,158937610,VIPR2,0.0,0.0,0.0,0.0,28088,359
26080,cg23572908,712,7,158937969,VIPR2,0.0,0.0,0.0,0.0,28089,82
26081,cg25189564,712,7,158938051,VIPR2,0.0,0.0,0.01779980307098159,0.0,28090,9
26082,cg20673829,712,7,158938060,VIPR2,0.0,0.0,0.0,0.0,28091,431
26083,cg08614290,712,7,158938491,VIPR2,0.0,0.0,0.0003862230502688784,0.0,28092,0
26084,cg01811109,713,8,614479,ERICH1,0.0,0.0,0.0,0.0,28093,791
26085,cg18923188,713,8,615270,ERICH1,0.0,0.0,0.0,0.0,28094,81
26086,cg08885114,713,8,615351,ERICH1,0.0,0.0,0.0,0.0,28095,58
26087,cg16779811,713,8,615409,ERICH1,0.0,0.0,0.0,0.0,28096,3265
26088,cg03179422,713,8,618674,ERICH1,0.0,0.0,0.0,0.0,28097,348
26089,cg23474407,713,8,619022,ERICH1,0.0,0.0,0.0,0.0,28098,570
26090,cg11046578,713,8,619592,ERICH1,0.0,0.0,0.0,0.0,28099,16779
26091,cg04670874,713,8,636371,ERICH1,0.0,0.0,0.0,0.0,28100,5095
26092,cg00251824,713,8,641466,ERICH1,0.0,0.0,0.0,0.0,28101,13
26093,cg07004744,713,8,641479,ERICH1,0.0,0.0,0.0,0.0,28102,18
26094,cg19002941,713,8,641497,ERICH1,0.0,0.0,0.0,0.0,28103,3024
26095,cg23291048,713,8,644521,ERICH1,0.0,0.0,0.0,0.0,28104,51
26096,cg06765219,713,8,644572,ERICH1,0.0,0.0,0.0,0.0,28105,91
26097,cg00157656,713,8,644663,ERICH1,0.0,0.0,0.0,0.0,28106,6638
26098,cg23987846,713,8,651301,ERICH1,0.0,0.0,0.0,0.0,28107,151
26099,cg09875921,713,8,651452,ERICH1,0.0,0.0,0.0,0.0,28108,890
26100,cg25616992,713,8,652342,ERICH1,0.0,0.0,0.0,0.0,28109,280
26101,cg03104808,713,8,652622,ERICH1,0.0,0.0,0.0,0.0,28110,63
26102,cg20916500,713,8,652685,ERICH1,0.0,0.0,0.0,0.0,28111,70
26103,cg07163719,713,8,652755,ERICH1,0.0,0.0,0.0,0.0,28112,13179
26104,cg10189882,713,8,665934,ERICH1,0.0,0.0,0.0,0.0,28113,3227
26105,cg17094146,713,8,669161,ERICH1,0.0,0.0,0.0,0.0,28114,1192
26106,cg01409163,713,8,670353,ERICH1,0.0,0.0,0.0,0.0,28115,1654
26107,cg18002480,713,8,672007,ERICH1,0.0,0.0,0.0,0.0,28116,50
26108,cg22307444,713,8,672057,ERICH1,0.0,0.0,0.0,0.0,28117,2377
26109,cg17179911,713,8,674434,ERICH1,0.0,0.0,0.0,0.0,28118,91
26110,cg21650737,713,8,674525,ERICH1,0.0,0.0,0.0,0.0,28119,35
26111,cg27048067,713,8,674560,ERICH1,0.0,0.0,0.0,0.0,28120,714
26112,cg13203973,713,8,675274,ERICH1,0.0,0.0,0.0,0.0,28121,4158
26113,cg00733001,713,8,679432,ERICH1,0.0,0.0,0.0,0.0,28122,1859
26114,cg03134551,713,8,681291,ERICH1,0.0,0.0,0.0,0.0,28123,439
26115,cg19259199,713,8,681730,ERICH1,0.0,0.0,0.0,0.0,28124,361
26116,cg01142096,713,8,682091,ERICH1,0.0,0.0,0.0,0.0,28125,766270
26117,cg07012128,714,8,1448361,DLGAP2,0.0,0.0,0.0,0.0,28126,346
26118,cg15186616,714,8,1448707,DLGAP2,0.0,0.0,0.0,0.0,28127,43
26119,cg11691504,714,8,1448750,DLGAP2,0.0,0.0,0.0,0.0,28128,248
26120,cg21851391,714,8,1448998,DLGAP2,0.0,0.0,0.0,0.0,28129,110
26121,cg18427696,714,8,1449108,DLGAP2,0.0,0.0,0.0,0.0,28130,205
26122,cg19404723,714,8,1449313,DLGAP2,0.0,0.0,0.0,0.0,28131,88
26123,cg20705812,714,8,1449401,DLGAP2,0.0,0.0,0.0,0.0,28132,96
26124,cg12618806,714,8,1449497,DLGAP2,0.0,0.0,0.0,0.0,28133,137
26125,cg11254573,714,8,1449634,DLGAP2,0.0,0.0,0.0,0.0,28134,21
26126,cg11217367,714,8,1449655,DLGAP2,0.0,0.0,0.0,0.0,28135,8464
26127,cg04007792,714,8,1458119,DLGAP2,0.0,0.0,0.0,0.0,28136,389
26128,cg24526596,714,8,1458508,DLGAP2,0.0,0.0,0.0,0.0,28137,46
26129,cg24890716,714,8,1458554,DLGAP2,0.0,0.0,0.0,0.0,28138,4
26130,cg16909660,714,8,1458558,DLGAP2,0.0,0.0,0.0,0.0,28139,1658
26131,cg18629407,714,8,1460216,DLGAP2,0.0,0.0,0.0,0.0,28140,131
26132,cg04050941,714,8,1460347,DLGAP2,0.0,0.0,0.0,0.0,28141,286
26133,cg03723211,714,8,1460633,DLGAP2,0.0,0.0,0.0,0.0,28142,1550
26134,cg27412284,714,8,1462183,DLGAP2,0.0,0.0,0.0,0.0,28143,720
26135,cg25955692,714,8,1462903,DLGAP2,0.0,0.0,0.0,0.0,28144,143
26136,cg20009866,714,8,1463046,DLGAP2,0.0,0.0,0.0,0.0,28145,79
26137,cg03006172,714,8,1463125,DLGAP2,0.0,0.0,0.0,0.0,28146,6997
26138,cg12692557,714,8,1470122,DLGAP2,0.0,0.0,0.0,0.0,28147,1324
26139,cg13725636,714,8,1471446,DLGAP2,0.0,0.0,0.0,0.0,28148,118
26140,cg11747466,714,8,1471564,DLGAP2,0.0,0.0,0.0,0.0,28149,115
26141,cg05951364,714,8,1471679,DLGAP2,0.0,0.0,0.0,0.0,28150,482
26142,cg27185976,714,8,1472161,DLGAP2,0.0,0.0,0.0,0.0,28151,2984
26143,cg10702238,714,8,1475145,DLGAP2,0.0,0.0,0.0,0.0,28152,83
26144,cg01527581,714,8,1475228,DLGAP2,0.0,0.0,0.0,0.0,28153,29
26145,cg21755806,714,8,1475257,DLGAP2,0.0,0.0,0.0,0.0,28154,19289
26146,cg23424125,714,8,1494546,DLGAP2,0.0,0.0,0.0,0.0,28155,479
26147,cg18496841,714,8,1495025,DLGAP2,0.0,0.0,0.0,0.0,28156,264
26148,cg19993573,714,8,1495289,DLGAP2,0.0,0.0,0.0,0.0,28157,43
26149,cg00579531,714,8,1495332,DLGAP2,0.0,0.0,0.0,0.0,28158,720
26150,cg08038402,714,8,1496052,DLGAP2,0.0,0.0,0.0,0.0,28159,295
26151,cg26321366,714,8,1496347,DLGAP2,0.0,0.0,0.0,0.0,28160,364
26152,cg04058153,714,8,1496711,DLGAP2,0.0,0.0,0.0,0.0,28161,367
26153,cg26607620,714,8,1497078,DLGAP2,0.0,0.0,0.01835926015432804,0.0,28162,229
26154,cg18437193,714,8,1497307,DLGAP2,0.0,0.0,0.0,0.0,28163,301
26155,cg13649332,714,8,1497608,DLGAP2,0.0,0.0,0.0,0.0,28164,270
26156,cg02643451,714,8,1497878,DLGAP2,0.0,0.0,0.0,0.0,28165,2489
26157,cg18540249,714,8,1500367,DLGAP2,0.0,0.0,0.0,0.0,28166,134
26158,cg10868194,714,8,1500501,DLGAP2,0.0,0.0,0.0,0.0,28167,288
26159,cg02641770,714,8,1500789,DLGAP2,0.0,0.0,0.0,0.0,28168,669
26160,cg27469019,714,8,1501458,DLGAP2,0.0,0.0,0.0,0.0,28169,103
26161,cg24356530,714,8,1501561,DLGAP2,0.0,0.0,0.0,0.0,28170,109
26162,cg00510502,714,8,1501670,DLGAP2,0.0,0.0,0.0,0.0,28171,228
26163,cg02985959,714,8,1501898,DLGAP2,0.0,0.0,0.0,0.0,28172,868
26164,cg00623161,714,8,1502766,DLGAP2,0.0,0.0,0.0,0.0,28173,1863
26165,cg11878419,714,8,1504629,DLGAP2,0.0,0.0,0.0,0.0,28174,402
26166,cg09418861,714,8,1505031,DLGAP2,0.0,0.0,0.0,0.0,28175,2486
26167,cg02903104,714,8,1507517,DLGAP2,0.0,0.0,0.0,0.0,28176,500
26168,cg00142239,714,8,1508017,DLGAP2,0.0,0.0,0.0,0.0,28177,513
26169,cg27043838,714,8,1508530,DLGAP2,0.0,0.0,0.0,0.0,28178,1280
26170,cg22787604,714,8,1509810,DLGAP2,0.0,0.0,0.0,0.0,28179,41
26171,cg09427741,714,8,1509851,DLGAP2,0.0,0.0,0.0,0.0,28180,325
26172,cg25630506,714,8,1510176,DLGAP2,0.0,0.0,0.0,0.0,28181,1558
26173,cg07422669,714,8,1511734,DLGAP2,0.0,0.0,0.0,0.0,28182,1513
26174,cg25086767,714,8,1513247,DLGAP2,0.0,0.0,0.0,0.0,28183,14748
26175,cg08387538,714,8,1527995,DLGAP2,0.0,0.0,0.0,0.0,28184,6843
26176,cg09938674,714,8,1534838,DLGAP2,0.0,0.0,0.0,0.0,28185,19026
26177,cg11734845,714,8,1553864,DLGAP2,0.0,0.0,0.0,0.0,28186,15
26178,cg07337456,714,8,1553879,DLGAP2,0.0,0.0,0.0,0.0,28187,9161
26179,cg22385595,714,8,1563040,DLGAP2,0.0,0.0,0.0,0.0,28188,73
26180,cg25449412,714,8,1563113,DLGAP2,0.0,0.0,0.0,0.0,28189,7522
26181,cg01750724,714,8,1570635,DLGAP2,0.0,0.0,0.0,0.0,28190,80
26182,cg03518799,714,8,1570715,DLGAP2,0.0,0.0,0.0,0.0,28191,241
26183,cg22102082,714,8,1570956,DLGAP2,0.0,0.0,0.0,0.0,28192,149
26184,cg19005236,714,8,1571105,DLGAP2,0.0,0.0,0.0,0.0,28193,4645
26185,cg13408752,714,8,1575750,DLGAP2,0.0,0.0,0.0,0.0,28194,3289
26186,cg10831196,714,8,1579039,DLGAP2,0.0,0.0,0.0,0.0,28195,141
26187,cg12934371,714,8,1579180,DLGAP2,0.0,0.0,0.0,0.0,28196,60
26188,cg05694450,714,8,1579240,DLGAP2,0.0,0.0,0.0,0.0,28197,1758
26189,cg07346177,714,8,1580998,DLGAP2,0.0,0.0,0.0,0.0,28198,124
26190,cg07205753,714,8,1581122,DLGAP2,0.0,0.0,0.0,0.0,28199,446
26191,cg26942892,714,8,1581568,DLGAP2,0.0,0.0,0.0,0.0,28200,30
26192,cg19107264,714,8,1581598,DLGAP2,0.0,0.0,0.0,0.0,28201,49
26193,cg05475938,714,8,1581647,DLGAP2,0.0,0.0,0.0,0.0,28202,3499
26194,cg26128378,714,8,1585146,DLGAP2,0.0,0.0,0.0,0.0,28203,1679
26195,cg05577437,714,8,1586825,DLGAP2,0.0,0.0,0.0,0.0,28204,1534
26196,cg02255090,714,8,1588359,DLGAP2,0.0,0.0,0.0,0.0,28205,44
26197,cg05805326,714,8,1588403,DLGAP2,0.0,0.0,0.0,0.0,28206,419
26198,cg06070132,714,8,1588822,DLGAP2,0.0,0.0,0.0,0.0,28207,77
26199,cg03901910,714,8,1588899,DLGAP2,0.0,0.0,0.0,0.0,28208,266
26200,cg17726720,714,8,1589165,DLGAP2,0.0,0.0,0.0,0.0,28209,200
26201,cg23546506,714,8,1589365,DLGAP2,0.0,0.0,0.0,0.0,28210,3086
26202,cg27316067,714,8,1592451,DLGAP2,0.0,0.0,0.0,0.0,28211,8863
26203,cg24257495,714,8,1601314,DLGAP2,0.0,0.0,0.0,0.0,28212,58
26204,cg15821496,714,8,1601372,DLGAP2,0.0,0.0,0.0,0.0,28213,4174
26205,cg02987368,714,8,1605546,DLGAP2,0.0,0.0,0.0,0.0,28214,8331
26206,cg24035595,714,8,1613877,DLGAP2,0.0,0.0,0.0,0.0,28215,176
26207,cg21620107,714,8,1614053,DLGAP2,0.0,0.0,0.0,0.0,28216,129
26208,cg03613433,714,8,1614182,DLGAP2,0.0,0.0,0.0,0.0,28217,898
26209,cg02709139,714,8,1615080,DLGAP2,0.0,0.0,0.0,0.0,28218,870
26210,cg18736711,714,8,1615950,DLGAP2,0.0,0.0,0.0,0.0,28219,161
26211,cg14303778,714,8,1616111,DLGAP2,0.0,0.0,0.0,0.0,28220,98
26212,cg24188870,714,8,1616209,DLGAP2,0.0,0.0,0.0,0.0,28221,172
26213,cg04687241,714,8,1616381,DLGAP2,0.0,0.0,0.0,0.0,28222,41
26214,cg05455971,714,8,1616422,DLGAP2,0.0,0.0,0.0,0.0,28223,28
26215,cg16520712,714,8,1616450,DLGAP2,0.0,0.0,0.0,0.0,28224,172
26216,cg25633955,714,8,1616622,DLGAP2,0.0,0.0,0.0,0.0,28225,34
26217,cg24150262,714,8,1616656,DLGAP2,0.0,0.0,0.0,0.0,28226,111
26218,cg26553789,714,8,1616767,DLGAP2,0.0,0.0,0.0,0.0,28227,158
26219,cg00672445,714,8,1616925,DLGAP2,0.0,0.0,0.0,0.0,28228,691
26220,cg11966432,714,8,1617616,DLGAP2,0.0,0.0,0.0,0.0,28229,140
26221,cg21819129,714,8,1617756,DLGAP2,0.0,0.0,0.0,0.0,28230,112
26222,cg17638856,714,8,1617868,DLGAP2,0.0,0.0,0.0,0.0,28231,283
26223,cg08575860,714,8,1618151,DLGAP2,0.0,0.0,0.0,0.0,28232,1710
26224,cg01571203,714,8,1619861,DLGAP2,0.0,0.0,0.0,0.0,28233,1067
26225,cg04910277,714,8,1620928,DLGAP2,0.0,0.0,0.0,0.0,28234,2375
26226,cg19911493,714,8,1623303,DLGAP2,0.0,0.0,0.0,0.0,28235,75
26227,cg10489318,714,8,1623378,DLGAP2,0.0,0.0,0.0,0.0,28236,1363
26228,cg26463699,714,8,1624741,DLGAP2,0.0,0.0,0.0,0.0,28237,77
26229,cg01154272,714,8,1624818,DLGAP2,0.0,0.0,0.0,0.0,28238,4
26230,cg17124844,714,8,1624822,DLGAP2,0.0,0.0,0.0,0.0,28239,1597
26231,cg21774064,714,8,1626419,DLGAP2,0.0,0.0,0.0,0.0,28240,136
26232,cg10718938,714,8,1626555,DLGAP2,0.0,0.0,0.0,0.0,28241,142
26233,cg09055992,714,8,1626697,DLGAP2,0.0,0.0,0.0,0.0,28242,9565
26234,cg21930938,714,8,1636262,DLGAP2,0.0,0.0,0.0,0.0,28243,242
26235,cg20597619,714,8,1636504,DLGAP2,0.0,0.0,0.0,0.0,28244,3388
26236,cg19049724,714,8,1639892,DLGAP2,0.0,0.0,0.0107775703094568,0.0,28245,17
26237,cg21237749,714,8,1639909,DLGAP2,0.0,0.0,0.0,0.0,28246,2471
26238,cg04461895,714,8,1642380,DLGAP2,0.0,0.0,0.0,0.0,28247,197
26239,cg12020778,714,8,1642577,DLGAP2,0.0,0.0,0.0,0.0,28248,48
26240,cg22603628,714,8,1642625,DLGAP2,0.0,0.0,0.0,0.0,28249,1072
26241,cg17054045,714,8,1643697,DLGAP2,0.0,0.0,0.0,0.0,28250,1285
26242,cg03308704,714,8,1644982,DLGAP2,0.0,0.0,0.0,0.0,28251,473
26243,cg04685163,714,8,1645455,DLGAP2,0.0,0.0,0.0,0.0,28252,4067
26244,cg03591606,714,8,1649522,DLGAP2,0.0,0.0,0.0,0.0,28253,650
26245,cg27351978,714,8,1650172,DLGAP2,0.0,0.0,0.0,0.0,28254,929
26246,cg24265719,714,8,1651101,DLGAP2,0.0,0.0,0.0,0.0,28255,2078
26247,cg04501624,714,8,1653179,DLGAP2,0.0,0.0,0.0,0.0,28256,36
26248,cg21397287,714,8,1653215,DLGAP2,0.0,0.0,0.0,0.0,28257,351
26249,cg23042540,714,8,1653566,DLGAP2,0.0,0.0,0.0,0.0,28258,650
26250,cg24311644,714,8,1654216,DLGAP2,0.0,0.0,0.0,0.0,28259,117325
26251,cg01128503,715,8,1771541,ARHGEF10,0.0,0.0,0.0,0.0,28260,432
26252,cg10964367,715,8,1771973,ARHGEF10,0.0,0.0,0.0,0.0,28261,107
26253,cg06076323,715,8,1772080,ARHGEF10,0.0,0.0,0.0,0.0,28262,36
26254,cg22880677,715,8,1772116,ARHGEF10,0.0,0.0,0.0,0.0,28263,148
26255,cg06458358,715,8,1772264,ARHGEF10,0.0,0.0,0.0,0.0,28264,88
26256,cg14861020,715,8,1772352,ARHGEF10,0.0,0.0,0.0,0.0,28265,41
26257,cg14681767,715,8,1772393,ARHGEF10,0.0,0.0,0.0,0.0,28266,3954
26258,cg24889829,715,8,1776347,ARHGEF10,0.0,0.0,0.0,0.0,28267,1130
26259,cg11492536,715,8,1777477,ARHGEF10,0.0,0.0,0.0,0.0,28268,289
26260,cg18797823,715,8,1777766,ARHGEF10,0.0,0.0,0.0,0.0,28269,2052
26261,cg21845869,715,8,1779818,ARHGEF10,0.0,0.0,0.0,0.0,28270,424
26262,cg11902180,715,8,1780242,ARHGEF10,0.0,0.0,0.0,0.0,28271,159
26263,cg14925067,715,8,1780401,ARHGEF10,0.0,0.0,0.0,0.0,28272,2957
26264,cg27468857,715,8,1783358,ARHGEF10,0.0,0.0,0.0,0.0,28273,622
26265,cg13474004,715,8,1783980,ARHGEF10,0.0,0.0,0.0,0.0,28274,1853
26266,cg10434754,715,8,1785833,ARHGEF10,0.0,0.0,0.0,0.0,28275,125
26267,cg07264062,715,8,1785958,ARHGEF10,0.0,0.0,0.0,0.0,28276,249
26268,cg00284386,715,8,1786207,ARHGEF10,0.0,0.0,0.0,0.0,28277,115
26269,cg19930652,715,8,1786322,ARHGEF10,0.0,0.0,0.0,0.0,28278,2966
26270,cg00783409,715,8,1789288,ARHGEF10,0.0,0.0,0.0,0.0,28279,2735
26271,cg14154819,715,8,1792023,ARHGEF10,0.0,0.0,0.0,0.0,28280,190
26272,cg26832427,715,8,1792213,ARHGEF10,0.0,0.0,0.0,0.0,28281,36
26273,cg17992194,715,8,1792249,ARHGEF10,0.0,0.0,0.0007579814211083561,0.0,28282,2378
26274,cg11407612,715,8,1794627,ARHGEF10,0.0,0.0,0.0,0.0,28283,2049
26275,cg04887836,715,8,1796676,ARHGEF10,0.0,0.0,0.0,0.0,28284,769
26276,cg15697793,715,8,1797445,ARHGEF10,0.0,0.0,0.0,0.0,28285,472
26277,cg21757988,715,8,1797917,ARHGEF10,0.08069605953981919,0.08001679066386208,0.03704194349773496,0.0,28286,3155
26278,cg07279631,715,8,1801072,ARHGEF10,0.0,0.0,0.0,0.0,28287,5989
26279,cg25365379,715,8,1807061,ARHGEF10,0.0,0.0,0.0,0.0,28288,514
26280,cg08985078,715,8,1807575,ARHGEF10,0.0,0.0,0.0,0.0,28289,900
26281,cg03726963,715,8,1808475,ARHGEF10,0.0,0.0,0.0,0.0,28290,637
26282,cg02324367,715,8,1809112,ARHGEF10,0.0,0.0,0.0,0.0,28291,313
26283,cg21967789,715,8,1809425,ARHGEF10,0.0,0.0,0.0,0.0,28292,511
26284,cg07298996,715,8,1809936,ARHGEF10,0.0,0.0,0.0,0.0,28293,361
26285,cg24255327,715,8,1810297,ARHGEF10,0.0,0.0,0.0,0.0,28294,229
26286,cg00691598,715,8,1810526,ARHGEF10,0.0,0.0,0.0,0.0,28295,1612
26287,cg24889466,715,8,1812138,ARHGEF10,0.0,0.0,0.0,0.0,28296,476
26288,cg11047382,715,8,1812614,ARHGEF10,0.0,0.0,0.0,0.0,28297,95
26289,cg07313340,715,8,1812709,ARHGEF10,0.0,0.0,0.0,0.0,28298,1254
26290,cg11699208,715,8,1813963,ARHGEF10,0.0,0.0,0.0,0.0,28299,29
26291,cg05178234,715,8,1813992,ARHGEF10,0.0,0.0,0.0,0.0,28300,104
26292,cg20612486,715,8,1814096,ARHGEF10,0.0,0.0,0.0,0.0,28301,739
26293,cg25389250,715,8,1814835,ARHGEF10,0.0,0.0,0.004803323794247413,0.0,28302,122
26294,cg17717972,715,8,1814957,ARHGEF10,0.0,0.0,0.0,0.0,28303,144
26295,cg00936442,715,8,1815101,ARHGEF10,0.0,0.0,0.0,0.0,28304,3048
26296,cg24352757,715,8,1818149,ARHGEF10,0.0,0.0,0.0,0.0,28305,103
26297,cg08427854,715,8,1818252,ARHGEF10,0.0,0.0,0.0,0.0,28306,11813
26298,cg18511558,715,8,1830065,ARHGEF10,0.0,0.0,0.0,0.0,28307,617
26299,cg01291398,715,8,1830682,ARHGEF10,0.0,0.0,0.0,0.0,28308,67
26300,cg16064261,715,8,1830749,ARHGEF10,0.0,0.0,0.0,0.0,28309,117
26301,cg22934237,715,8,1830866,ARHGEF10,0.0,0.0,0.0,0.0,28310,12532
26302,cg16852369,715,8,1843398,ARHGEF10,0.0,0.0,0.0,0.0,28311,1852
26303,cg18533546,715,8,1845250,ARHGEF10,0.0,0.0,0.0,0.0,28312,348
26304,cg11969064,715,8,1845598,ARHGEF10,0.0,0.0,0.0,0.0,28313,2401
26305,cg05833946,715,8,1847999,ARHGEF10,0.0,0.0,0.0,0.0,28314,41
26306,cg07011029,715,8,1848040,ARHGEF10,0.0,0.0,0.0,0.0,28315,103
26307,cg10296718,715,8,1848143,ARHGEF10,0.0,0.0,0.0,0.0,28316,264
26308,cg01971085,715,8,1848407,ARHGEF10,0.0,0.0,0.0,0.0,28317,2056
26309,cg23223533,715,8,1850463,ARHGEF10,0.06140376591182564,0.07115719694150383,0.02545672782958234,0.0,28318,563
26310,cg26101086,715,8,1851026,ARHGEF10,0.0,0.0,0.0,0.0,28319,3769
26311,cg03748210,715,8,1854795,ARHGEF10,0.0,0.0,0.0,0.0,28320,2382
26312,cg27392040,715,8,1857177,ARHGEF10,0.0,0.0,0.0,0.0,28321,662
26313,cg17002510,715,8,1857839,ARHGEF10,0.0,0.0,0.0,0.0,28322,3225
26314,cg18107989,715,8,1861064,ARHGEF10,0.0,0.0,0.0,0.0,28323,72
26315,cg26382251,715,8,1861136,ARHGEF10,0.0,0.0,0.0,0.0,28324,1936
26316,cg20149022,715,8,1863072,ARHGEF10,0.0,0.0,0.0,0.0,28325,1350
26317,cg07239452,715,8,1864422,ARHGEF10,0.0,0.0,0.0,0.0,28326,7913
26318,cg01607321,715,8,1872335,ARHGEF10,0.0,0.0,0.0,0.0,28327,20
26319,cg04202620,715,8,1872355,ARHGEF10,0.0,0.0,0.0,0.0,28328,6736
26320,cg04804094,715,8,1879091,ARHGEF10,0.0,0.0,0.0,0.0,28329,548
26321,cg00639143,715,8,1879639,ARHGEF10,0.0,0.0,0.0,0.0,28330,5444
26322,cg11559989,715,8,1885083,ARHGEF10,0.0,0.0,0.0,0.0,28331,161
26323,cg26500804,715,8,1885244,ARHGEF10,0.0,0.0,0.0,0.0,28332,753
26324,cg20038366,715,8,1885997,ARHGEF10,0.0,0.0,0.0,0.0,28333,6419
26325,cg04909834,715,8,1892416,ARHGEF10,0.0,0.0,0.0,0.0,28334,540
26326,cg00131893,715,8,1892956,ARHGEF10,0.0,0.0,0.0,0.0,28335,950
26327,cg03240966,715,8,1893906,ARHGEF10,0.0,0.0,0.0,0.0,28336,71
26328,cg17010522,715,8,1893977,ARHGEF10,0.0,0.0,0.0,0.0,28337,4293
26329,cg24138325,715,8,1898270,ARHGEF10,0.0,0.0,0.0,0.0,28338,857
26330,cg12502286,715,8,1899127,ARHGEF10,0.0,0.0,0.0,0.0,28339,104
26331,cg21394273,715,8,1899231,ARHGEF10,0.0,0.0,0.0,0.0,28340,175
26332,cg13323878,715,8,1899406,ARHGEF10,0.0,0.0,0.0,0.0,28341,1372
26333,cg27134322,715,8,1900778,ARHGEF10,0.0,0.0,0.0,0.0,28342,114
26334,cg19627093,715,8,1900892,ARHGEF10,0.0,0.0,0.0,0.0,28343,4451
26335,cg11589287,715,8,1905343,ARHGEF10,0.0,0.0,0.0,0.0,28344,969
26336,cg13056369,715,8,1906312,ARHGEF10,0.0,0.0,0.0,0.0,28345,26
26337,cg26195495,715,8,1906338,ARHGEF10,0.0,0.0,0.0,0.0,28346,80
26338,cg03125531,715,8,1906418,ARHGEF10,0.0,0.0,0.0,0.0,28347,80
26339,cg13522891,715,8,1906498,ARHGEF10,0.0,0.0,0.0,0.0,28348,85601
26340,cg03589230,716,8,1992099,MYOM2,0.0,0.0,0.0,0.0,28349,40
26341,cg18766054,716,8,1992139,MYOM2,0.0,0.0,0.0,0.0,28350,416
26342,cg22843712,716,8,1992555,MYOM2,0.0,0.0,0.0,0.0,28351,164
26343,cg10700718,716,8,1992719,MYOM2,0.0,0.0,0.0,0.0,28352,27
26344,cg25898146,716,8,1992746,MYOM2,0.0,0.0,0.0,0.0,28353,219
26345,cg25541958,716,8,1992965,MYOM2,0.0,0.0,0.0,0.0,28354,42
26346,cg13318572,716,8,1993007,MYOM2,0.0,0.0,0.0,0.0,28355,118
26347,cg10452704,716,8,1993125,MYOM2,0.0,0.0,0.0,0.0,28356,420
26348,cg20103825,716,8,1993545,MYOM2,0.0,0.0,0.0,0.0,28357,348
26349,cg12284098,716,8,1993893,MYOM2,0.0,0.0,0.0,0.0,28358,585
26350,cg20219329,716,8,1994478,MYOM2,0.0,0.0,0.0,0.0,28359,2718
26351,cg24282259,716,8,1997196,MYOM2,0.0,0.0,0.0,0.0,28360,1818
26352,cg20255231,716,8,1999014,MYOM2,0.0,0.0,0.0,0.0,28361,1455
26353,cg02473254,716,8,2000469,MYOM2,0.0,0.0,0.0,0.0,28362,1543
26354,cg09584650,716,8,2002012,MYOM2,0.0,0.0,0.0,0.0,28363,541
26355,cg07709358,716,8,2002553,MYOM2,0.0,0.0,0.0,0.0,28364,1257
26356,cg00527552,716,8,2003810,MYOM2,0.0,0.0,0.0,0.0,28365,25
26357,cg24290751,716,8,2003835,MYOM2,0.0,0.0,0.0,0.0,28366,126
26358,cg26394687,716,8,2003961,MYOM2,0.0,0.0,0.0,0.0,28367,36
26359,cg06421751,716,8,2003997,MYOM2,0.0,0.0,0.0,0.0,28368,491
26360,cg02349416,716,8,2004488,MYOM2,0.0,0.0,0.0,0.0,28369,133
26361,cg20638896,716,8,2004621,MYOM2,0.0,0.0,0.0,0.0,28370,882
26362,cg20816077,716,8,2005503,MYOM2,0.0,0.0,0.0,0.0,28371,198
26363,cg06440275,716,8,2005701,MYOM2,0.0,0.0,0.0,0.0,28372,239
26364,cg07503203,716,8,2005940,MYOM2,0.0,0.0,0.0,0.0,28373,6655
